ProbeID X Y Z hemi
17_1521 145.318268 131.291428 116.468925 lh
17_1522 158.903275 132.38443 118.351913 lh
17_1523 158.021286 132.814423 118.071915 lh
17_1524 148.961288 132.431427 116.485924 lh
17_1525 149.486282 132.886429 117.247925 lh
17_1526 146.201263 131.824432 116.591927 lh
17_1527 157.260284 133.355423 118.726913 lh
17_1528 156.263275 133.684433 118.61792 lh
17_1529 155.144287 133.910431 118.546913 lh
17_1530 153.945282 134.001434 118.397919 lh
17_1531 152.785278 133.908432 118.194916 lh
17_1532 151.726288 133.682434 117.955925 lh
17_1533 150.271286 133.092422 117.280922 lh
17_1534 150.867279 133.375427 117.63092 lh
17_1535 154.795273 124.506439 118.026917 lh
17_1536 157.55127 125.456436 118.907913 lh
17_1537 156.75827 125.086433 118.82592 lh
17_1538 155.521271 124.64444 118.499916 lh
17_1539 155.769272 124.776436 119.04892 lh
17_1540 154.859268 124.584435 118.973915 lh
17_1541 150.770264 124.720436 117.909927 lh
17_1542 149.723267 124.738434 117.445923 lh
17_1543 158.549271 125.890434 118.689919 lh
17_1544 153.738266 124.577438 118.471916 lh
17_1545 152.542267 124.678436 118.286926 lh
17_1546 151.603271 124.712433 118.179924 lh
17_1547 151.15126 124.695435 118.462921 lh
17_1548 148.677261 124.649437 117.253922 lh
17_1549 148.119263 124.787437 116.802925 lh
17_1550 147.21727 125.035439 116.482925 lh
17_1551 147.907272 124.525436 117.310921 lh
17_1552 159.629272 126.447433 118.532913 lh
17_1553 159.198273 126.442429 119.191917 lh
17_1554 146.326263 125.513435 116.298927 lh
17_1555 160.616272 127.131424 118.580917 lh
17_1556 161.244263 127.861435 118.870918 lh
17_1557 145.968262 126.119438 115.998924 lh
17_1558 145.652267 126.289436 116.193924 lh
17_1559 161.525269 128.225433 118.818916 lh
17_1560 161.420273 128.38443 119.295914 lh
17_1561 161.391266 128.778427 119.855919 lh
17_1562 145.059265 127.362427 116.323921 lh
17_1563 144.685272 127.547424 116.924927 lh
17_1564 161.67926 129.480423 119.096916 lh
17_1565 144.796265 128.205429 116.399925 lh
17_1566 144.484268 128.317429 117.009926 lh
17_1567 161.363266 130.411423 119.680916 lh
17_1568 144.655273 130.110428 116.468925 lh
17_1569 160.645264 131.310425 119.141914 lh
17_1570 159.677277 131.977432 118.775917 lh
17_1571 147.844284 132.561432 117.298927 lh
17_1572 147.197281 132.309433 117.012924 lh
17_1573 144.884262 130.909424 116.587921 lh
17_1574 158.933289 132.589432 119.277916 lh
17_1575 158.146286 132.986435 118.953918 lh
17_1576 148.57428 132.69043 117.257927 lh
17_1577 148.961288 133.095428 118.098923 lh
17_1578 148.135284 132.789429 117.75592 lh
17_1579 146.655289 132.383423 117.535927 lh
17_1580 147.402283 132.639435 117.748924 lh
17_1581 145.027267 131.451431 117.149925 lh
17_1582 157.455276 133.485428 119.568916 lh
17_1583 156.502289 133.822433 119.473915 lh
17_1584 155.371277 134.083435 119.38192 lh
17_1585 154.140274 134.232422 119.262917 lh
17_1586 152.887283 134.208435 119.10392 lh
17_1587 151.716278 134.002426 118.874924 lh
17_1588 150.002289 133.289429 117.979927 lh
17_1589 150.743286 133.670425 118.496925 lh
17_1590 156.893265 125.344437 119.740913 lh
17_1591 155.965271 124.960434 119.765915 lh
17_1592 155.208267 124.714439 119.623917 lh
17_1593 149.936264 124.61644 118.326927 lh
17_1594 148.820267 124.44944 118.051926 lh
17_1595 148.341263 124.217438 118.588921 lh
17_1596 147.756271 124.206436 118.14492 lh
17_1597 157.657272 125.652435 119.427917 lh
17_1598 157.973267 125.980438 119.915916 lh
17_1599 157.317261 125.651436 120.059914 lh
17_1600 154.221268 124.654434 119.729919 lh
17_1601 152.989273 124.678436 119.276924 lh
17_1602 151.826263 124.703438 118.864922 lh
17_1603 150.629272 124.665436 118.511925 lh
17_1604 150.989273 124.673439 118.86692 lh
17_1605 147.084259 124.464439 117.435921 lh
17_1606 146.496262 124.857437 116.998924 lh
17_1607 146.367264 124.473434 117.702927 lh
17_1608 158.697266 126.276436 119.568916 lh
17_1609 159.121262 126.70343 119.884918 lh
17_1610 159.833267 126.938431 119.334915 lh
17_1611 145.739273 125.940437 116.398926 lh
17_1612 145.644272 125.293434 117.147926 lh
17_1613 145.129272 126.493423 116.767921 lh
17_1614 144.795273 125.911438 117.963921 lh
17_1615 160.65126 127.613434 119.481918 lh
17_1616 144.436264 126.809433 117.883926 lh
17_1617 160.764267 128.165436 120.279915 lh
17_1618 144.446259 127.340424 117.500923 lh
17_1619 144.05127 127.571426 118.078926 lh
17_1620 161.290268 129.269424 120.507919 lh
17_1621 144.280273 128.763428 117.308922 lh
17_1622 144.158264 128.301422 117.628922 lh
17_1623 161.204269 130.42543 120.709915 lh
17_1624 160.99527 131.035431 120.119919 lh
17_1625 144.440262 129.173431 116.929924 lh
17_1626 160.41127 131.693436 120.267914 lh
17_1627 159.710281 132.160431 119.727913 lh
17_1628 144.352264 130.408432 117.342926 lh
17_1629 144.405273 131.28743 118.000923 lh
17_1630 158.863281 132.892426 120.333916 lh
17_1631 158.182281 133.191422 119.796913 lh
17_1632 148.724289 133.414429 119.052925 lh
17_1633 147.860275 132.998428 118.492928 lh
17_1634 146.746277 132.682434 118.316925 lh
17_1635 145.763275 132.199432 117.855927 lh
17_1636 144.923264 131.844421 118.090927 lh
17_1637 157.628281 133.542435 120.106918 lh
17_1638 157.906281 133.506424 120.552917 lh
17_1639 156.854279 133.947433 120.479919 lh
17_1640 155.562286 134.250427 120.233917 lh
17_1641 154.344284 134.426422 120.074913 lh
17_1642 153.05928 134.472427 119.946915 lh
17_1643 151.641281 134.366425 119.853928 lh
17_1644 149.715286 133.563431 118.842926 lh
17_1645 150.564285 133.986435 119.374924 lh
17_1646 156.526276 134.280426 121.490913 lh
17_1647 155.641281 134.442429 121.154915 lh
17_1648 154.550278 134.589432 120.878914 lh
17_1649 153.374283 134.677429 120.698914 lh
17_1650 152.179276 134.695435 120.638924 lh
17_1651 148.363266 124.124435 119.095924 lh
17_1652 147.87027 124.04744 118.869926 lh
17_1653 156.039261 125.200439 120.690918 lh
17_1654 155.140259 124.835434 120.335915 lh
17_1655 148.774261 124.279434 118.883926 lh
17_1656 149.476273 124.452438 118.947922 lh
17_1657 147.431259 124.031433 118.619926 lh
17_1658 147.014267 124.129433 118.234924 lh
17_1659 146.55426 124.067436 118.557922 lh
17_1660 157.812271 126.229439 120.82592 lh
17_1661 156.81926 125.513435 120.507919 lh
17_1662 157.27626 125.831436 120.691917 lh
17_1663 154.260269 124.862434 120.772919 lh
17_1664 153.099274 124.837433 120.42292 lh
17_1665 152.033264 124.776436 119.843925 lh
17_1666 150.363266 124.604439 118.987923 lh
17_1667 151.081268 124.683434 119.446922 lh
17_1668 145.928268 124.365433 118.343925 lh
17_1669 145.29126 124.453438 119.369926 lh
17_1670 158.456268 126.433426 120.300919 lh
17_1671 158.787262 126.895432 120.769913 lh
17_1672 158.200272 126.574432 120.999916 lh
17_1673 145.224274 124.897438 118.495926 lh
17_1674 159.737259 127.361435 120.309914 lh
17_1675 159.900269 127.858429 121.036919 lh
17_1676 144.284271 126.460434 118.513924 lh
17_1677 160.455261 128.423431 121.163918 lh
17_1678 160.611267 128.956436 121.600914 lh
17_1679 143.733261 127.243423 118.776924 lh
17_1680 160.925262 129.744431 121.547913 lh
17_1681 143.74826 129.129425 118.227921 lh
17_1682 143.566269 128.414429 118.536926 lh
17_1683 160.955261 130.588425 121.518913 lh
17_1684 160.864273 131.185425 120.931915 lh
17_1685 144.067261 129.314423 117.678925 lh
17_1686 144.001266 130.008423 117.931923 lh
17_1687 143.823273 129.751434 118.204926 lh
17_1688 160.261276 131.954422 121.35392 lh
17_1689 159.67128 132.394424 120.689919 lh
17_1690 143.923264 130.475433 118.281921 lh
17_1691 144.018265 131.28743 118.74192 lh
17_1692 159.07428 132.931427 121.174919 lh
17_1693 159.539276 132.628433 121.504913 lh
17_1694 148.533279 133.595428 119.597923 lh
17_1695 147.92128 133.376434 119.42292 lh
17_1696 147.008286 133.066422 119.192924 lh
17_1697 146.051285 132.710434 118.979927 lh
17_1698 144.494263 131.839432 118.76992 lh
17_1699 145.181274 132.307434 118.853928 lh
17_1700 158.355286 133.414429 121.261917 lh
17_1701 157.446274 133.902435 121.365913 lh
17_1702 149.278275 133.879425 119.828926 lh
17_1703 150.350281 134.265427 120.145927 lh
17_1704 148.172287 133.711426 120.103928 lh
17_1705 147.224289 133.444427 120.040924 lh
17_1706 146.328278 133.125427 119.838921 lh
17_1707 145.461288 132.797424 119.756927 lh
17_1708 154.669281 134.778427 121.732918 lh
17_1709 153.637283 134.862427 121.47892 lh
17_1710 152.570282 134.905426 121.308922 lh
17_1711 150.854279 134.614426 120.804924 lh
17_1712 151.654282 134.864426 121.226921 lh
17_1713 155.663284 134.660431 122.170914 lh
17_1714 154.625275 134.960434 122.481918 lh
17_1715 153.75528 135.066422 122.291916 lh
17_1716 152.744278 135.121429 122.061913 lh
17_1717 151.778275 135.061432 121.823921 lh
17_1718 148.05127 123.974434 119.492928 lh
17_1719 147.262268 123.855438 119.344925 lh
17_1720 146.29126 123.909439 119.287926 lh
17_1721 145.653259 124.219437 119.191925 lh
17_1722 155.80426 125.392433 121.592918 lh
17_1723 155.104263 125.053436 121.169914 lh
17_1724 148.887268 124.198433 119.728928 lh
17_1725 145.481262 124.167435 119.695923 lh
17_1726 156.590271 125.622437 121.223915 lh
17_1727 157.19426 126.081436 121.480919 lh
17_1728 154.380264 125.120438 121.604919 lh
17_1729 153.486267 125.058434 121.332916 lh
17_1730 152.591263 125.083435 121.189926 lh
17_1731 151.878265 124.969437 120.760925 lh
17_1732 150.095261 124.54744 119.792923 lh
17_1733 151.034271 124.780434 120.295921 lh
17_1734 157.74527 126.45343 121.452919 lh
17_1735 158.193268 126.852432 121.60392 lh
17_1736 144.973267 124.836433 119.344925 lh
17_1737 159.028259 127.448425 121.528915 lh
17_1738 144.520264 125.668434 119.050926 lh
17_1739 143.986267 126.110435 119.544922 lh
17_1740 159.668259 128.023422 121.669914 lh
17_1741 143.955261 126.492432 119.109924 lh
17_1742 143.568268 126.91243 119.281921 lh
17_1743 159.920273 128.467422 122.021919 lh
17_1744 160.043259 129.153427 122.633919 lh
17_1745 159.576263 128.528427 122.592918 lh
17_1746 143.018265 128.182434 119.38092 lh
17_1747 143.102264 128.98143 119.225922 lh
17_1748 160.489273 130.28743 122.507919 lh
17_1749 160.656265 131.217422 121.915916 lh
17_1750 143.436264 129.668427 118.838921 lh
17_1751 143.010269 129.631424 119.503922 lh
17_1752 160.274261 131.784424 122.329918 lh
17_1753 143.579269 130.756424 119.074921 lh
17_1754 143.780273 131.405426 119.308922 lh
17_1755 159.741287 132.476425 122.417915 lh
17_1756 144.093262 131.761429 119.278923 lh
17_1757 143.838272 131.819427 119.774925 lh
17_1758 158.793274 133.301422 122.251915 lh
17_1759 157.882278 133.823425 122.038918 lh
17_1760 148.567276 134.062424 120.793922 lh
17_1761 147.437286 133.797424 120.937927 lh
17_1762 146.498276 133.459427 120.656921 lh
17_1763 145.811279 133.157425 120.396927 lh
17_1764 144.475281 132.354431 119.838921 lh
17_1765 156.895279 134.324432 122.351913 lh
17_1766 149.606277 134.334427 120.789925 lh
17_1767 149.724289 134.64743 121.696922 lh
17_1768 148.847275 134.331436 121.424927 lh
17_1769 147.944275 134.112427 121.590927 lh
17_1770 155.970291 134.741425 123.03492 lh
17_1771 154.981293 135.019424 123.115913 lh
17_1772 153.883301 135.246429 123.101913 lh
17_1773 152.815277 135.345428 122.898918 lh
17_1774 151.822281 135.273422 122.574921 lh
17_1775 150.889282 134.901428 121.667923 lh
17_1776 151.091278 135.114426 122.275925 lh
17_1777 149.479263 124.437439 120.479927 lh
17_1778 148.04126 123.878433 120.229927 lh
17_1779 155.618271 125.526436 122.082916 lh
17_1780 155.128265 125.307434 121.878914 lh
17_1781 148.753265 124.166435 120.753922 lh
17_1782 147.470261 123.682434 120.591927 lh
17_1783 146.744263 123.589439 120.425926 lh
17_1784 145.846268 123.815437 120.113922 lh
17_1785 156.325272 125.890434 122.247917 lh
17_1786 154.599274 125.39444 122.245918 lh
17_1787 155.29126 125.624435 122.482918 lh
17_1788 153.664261 125.403435 122.244919 lh
17_1789 152.627274 125.330437 121.858925 lh
17_1790 151.723267 125.238434 121.544922 lh
17_1791 150.188263 124.731438 120.772926 lh
17_1792 150.909271 125.01944 121.164925 lh
17_1793 147.30426 123.599434 121.321922 lh
17_1794 146.806259 123.457436 121.485924 lh
17_1795 146.251266 123.462433 121.147926 lh
17_1796 145.183273 124.29644 120.071922 lh
17_1797 157.41127 126.525436 122.156914 lh
17_1798 144.65126 124.971436 119.986923 lh
17_1799 144.163269 125.615433 119.953926 lh
17_1800 144.329269 125.220436 120.277924 lh
17_1801 158.057266 127.186432 122.493919 lh
17_1802 156.914276 126.801422 123.359917 lh
17_1803 143.718262 126.117439 119.971924 lh
17_1804 143.209259 126.414429 120.292923 lh
17_1805 158.96727 127.991425 122.625916 lh
17_1806 159.276276 128.584427 123.068916 lh
17_1807 157.916275 127.555435 123.385918 lh
17_1808 143.517273 126.589432 119.675926 lh
17_1809 143.061264 126.806427 120.068924 lh
17_1810 159.275284 128.969421 123.470917 lh
17_1811 143.107269 127.224426 119.677925 lh
17_1812 142.501266 127.965424 120.190926 lh
17_1813 142.489273 127.021423 120.65892 lh
17_1814 159.575287 129.32843 123.375916 lh
17_1815 159.818283 129.719421 123.283913 lh
17_1816 142.631271 128.482422 119.928925 lh
17_1817 159.68428 130.359436 123.683914 lh
17_1818 160.195267 131.184433 122.958916 lh
17_1819 142.719269 129.080429 119.828926 lh
17_1820 142.727264 129.936432 120.085922 lh
17_1821 159.959274 131.883423 123.098915 lh
17_1822 143.112259 130.403427 119.660927 lh
17_1823 159.52829 132.437424 123.624916 lh
17_1824 159.182297 133.028427 123.20092 lh
17_1825 143.38327 131.313431 119.878922 lh
17_1826 143.101273 131.542435 120.659927 lh
17_1827 158.401291 133.702423 123.709915 lh
17_1828 157.728287 134.049423 122.969917 lh
17_1829 146.507278 133.673431 121.477921 lh
17_1830 145.752289 133.352432 121.129921 lh
17_1831 145.098282 132.964432 120.642921 lh
17_1832 143.603287 132.081436 120.639923 lh
17_1833 156.72229 134.571426 123.493919 lh
17_1834 157.45929 134.309433 123.927917 lh
17_1835 149.300278 134.799423 122.724922 lh
17_1836 148.390274 134.421432 122.307922 lh
17_1837 147.128281 133.904434 121.727921 lh
17_1838 147.258286 134.056427 122.300926 lh
17_1839 146.570282 133.816422 122.110924 lh
17_1840 145.817276 133.563431 121.981926 lh
17_1841 145.041275 133.202423 121.627922 lh
17_1842 144.263275 132.773422 121.279922 lh
17_1843 155.450302 135.076431 124.061913 lh
17_1844 154.050293 135.42543 124.008919 lh
17_1845 152.861298 135.577423 123.829918 lh
17_1846 151.768295 135.514435 123.494926 lh
17_1847 150.256287 134.975433 122.393921 lh
17_1848 150.7453 135.267426 123.057922 lh
17_1849 149.84729 135.052429 123.067924 lh
17_1850 149.371262 124.604439 121.290924 lh
17_1851 148.645264 124.291435 121.480927 lh
17_1852 148.042267 123.906433 121.222923 lh
17_1853 154.391281 125.800438 123.016914 lh
17_1854 153.286285 125.83844 123.017921 lh
17_1855 152.525269 125.684433 122.625923 lh
17_1856 151.596268 125.550438 122.280922 lh
17_1857 150.121262 124.969437 121.500923 lh
17_1858 150.72226 125.302437 121.915924 lh
17_1859 148.853271 124.605438 121.92292 lh
17_1860 147.708267 123.871437 121.901924 lh
17_1861 148.275269 124.264435 121.977921 lh
17_1862 147.231262 123.662437 122.118927 lh
17_1863 145.434265 123.718437 121.259926 lh
17_1864 145.982269 123.445435 121.736923 lh
17_1865 145.757263 123.489433 121.945923 lh
17_1866 144.795273 124.399437 120.814926 lh
17_1867 144.362259 124.917435 120.739922 lh
17_1868 144.520264 124.540436 121.137924 lh
17_1869 155.58728 126.138435 123.260918 lh
17_1870 144.067261 125.386436 120.514923 lh
17_1871 143.647263 125.851433 120.472923 lh
17_1872 142.89827 126.151436 121.023926 lh
17_1873 142.574265 125.774437 121.882927 lh
17_1874 157.305283 127.669434 124.236916 lh
17_1875 156.531281 127.290436 124.360916 lh
17_1876 158.399277 128.462433 124.005913 lh
17_1877 142.09726 128.333435 120.800926 lh
17_1878 141.997269 127.846436 121.028923 lh
17_1879 141.781265 127.378433 121.528931 lh
17_1880 159.124283 129.459427 123.986916 lh
17_1881 158.438278 129.334427 124.633919 lh
17_1882 142.31427 128.781433 120.461922 lh
17_1883 141.954269 128.780426 121.089928 lh
17_1884 141.80127 128.403427 121.315933 lh
17_1885 158.623276 130.131424 124.837914 lh
17_1886 142.427261 129.478424 120.428925 lh
17_1887 142.39827 130.036423 120.698921 lh
17_1888 159.368286 131.396423 124.250916 lh
17_1889 142.728271 130.889435 120.660927 lh
17_1890 159.019302 132.392426 124.679916 lh
17_1891 158.968292 133.084427 124.178917 lh
17_1892 142.884262 131.451431 120.953926 lh
17_1893 142.737259 131.406433 121.173927 lh
17_1894 158.448303 133.547424 124.803917 lh
17_1895 142.97226 131.839432 121.326927 lh
17_1896 157.605301 134.257431 125.084915 lh
17_1897 148.295303 134.656433 123.452927 lh
17_1898 147.240295 134.226425 123.164925 lh
17_1899 146.176285 133.82843 122.827927 lh
17_1900 145.11528 133.427429 122.551926 lh
17_1901 144.497284 133.101425 122.123924 lh
17_1902 144.054276 132.918427 122.126923 lh
17_1903 156.598297 134.770432 124.554916 lh
17_1904 156.452301 134.881424 125.533913 lh
17_1905 154.009293 135.642426 125.175919 lh
17_1906 152.789291 135.826431 124.842918 lh
17_1907 151.646301 135.792435 124.489922 lh
17_1908 150.609299 135.557434 124.087921 lh
17_1909 149.219299 134.955429 123.410927 lh
17_1910 149.759293 135.221436 123.725922 lh
17_1911 155.339294 135.281433 125.392914 lh
17_1912 154.2323 135.677429 125.920914 lh
17_1913 145.428268 123.577438 122.418922 lh
17_1914 144.960266 123.836433 122.053925 lh
17_1915 144.617264 124.25544 121.586922 lh
17_1916 152.373276 126.082436 123.362923 lh
17_1917 151.517273 125.892433 123.004921 lh
17_1918 150.586273 125.660439 122.708923 lh
17_1919 149.568268 125.134438 122.245926 lh
17_1920 148.596268 124.722435 122.400925 lh
17_1921 147.031265 123.816437 122.761925 lh
17_1922 146.009262 123.461433 122.40892 lh
17_1923 146.555267 123.439438 122.150925 lh
17_1924 144.238266 124.717438 121.357925 lh
17_1925 143.617264 125.351433 121.274925 lh
17_1926 154.648285 126.478424 123.977913 lh
17_1927 153.364288 126.351433 123.834915 lh
17_1928 151.508286 126.211433 123.598923 lh
17_1929 150.715286 126.094437 123.482925 lh
17_1930 148.657272 125.15744 122.981926 lh
17_1931 147.829269 124.331436 122.655922 lh
17_1932 146.452286 123.784439 123.150925 lh
17_1933 142.359268 125.493439 122.516922 lh
17_1934 155.734283 126.827423 124.176918 lh
17_1935 149.580276 125.800438 123.36692 lh
17_1936 147.146286 124.396439 123.374924 lh
17_1937 155.744278 127.529434 124.960915 lh
17_1938 156.60228 127.891434 124.960915 lh
17_1939 155.135284 127.610428 125.183914 lh
17_1940 157.270279 128.414429 125.013916 lh
17_1941 156.575287 128.478424 125.493919 lh
17_1942 141.827271 126.611435 121.941933 lh
17_1943 157.840286 129.206436 125.132919 lh
17_1944 141.549271 128.984436 121.867935 lh
17_1945 141.334259 127.405426 122.267929 lh
17_1946 141.440262 128.058426 121.94693 lh
17_1947 158.242279 131.057434 125.531914 lh
17_1948 142.044266 129.501434 121.128922 lh
17_1949 158.676285 131.808426 125.194916 lh
17_1950 158.094284 131.874435 125.878914 lh
17_1951 142.150269 130.422424 121.392921 lh
17_1952 158.524292 132.338425 125.424919 lh
17_1953 158.605301 132.941422 125.175919 lh
17_1954 158.151291 132.613434 125.870918 lh
17_1955 142.410263 131.348434 121.698921 lh
17_1956 158.012299 133.408432 125.901917 lh
17_1957 142.658279 132.165436 122.356926 lh
17_1958 142.234299 132.325424 123.202927 lh
17_1959 157.411301 134.020432 126.375916 lh
17_1960 147.97229 134.761429 124.411926 lh
17_1961 147.168289 134.390427 124.138924 lh
17_1962 146.164291 134.005432 123.890923 lh
17_1963 145.126297 133.627426 123.521927 lh
17_1964 143.499283 132.586426 121.988922 lh
17_1965 144.113281 133.178436 122.954926 lh
17_1966 156.652298 134.673431 126.529915 lh
17_1967 152.540298 136.076431 126.012924 lh
17_1968 151.445297 136.045425 125.526924 lh
17_1969 150.386292 135.837433 125.105927 lh
17_1970 148.841293 135.005432 124.072922 lh
17_1971 149.352295 135.391434 124.68692 lh
17_1972 148.4543 135.051422 124.743927 lh
17_1973 155.591293 135.227432 126.397919 lh
17_1974 154.514297 135.637436 126.475914 lh
17_1975 153.501297 135.898422 126.119919 lh
17_1976 153.724304 135.885422 126.538918 lh
17_1977 144.725266 123.861435 122.798927 lh
17_1978 144.374268 124.151436 122.423927 lh
17_1979 143.808273 124.683434 122.123924 lh
17_1980 142.948273 125.207436 122.270927 lh
17_1981 145.725281 123.663437 123.145927 lh
17_1982 145.013275 123.844437 123.425926 lh
17_1983 142.428268 125.188438 122.884926 lh
17_1984 153.829285 126.895432 124.546913 lh
17_1985 152.003281 126.566422 124.156921 lh
17_1986 151.086288 126.435425 124.021927 lh
17_1987 145.416275 123.915436 123.636925 lh
17_1988 141.998276 125.441437 123.051933 lh
17_1989 154.719284 127.267426 124.899918 lh
17_1990 152.804276 126.986435 124.711922 lh
17_1991 151.871277 127.058426 124.888924 lh
17_1992 151.106277 126.837433 124.652924 lh
17_1993 150.167282 126.493423 124.274925 lh
17_1994 148.586288 125.673439 123.707924 lh
17_1995 147.867279 125.145439 123.560921 lh
17_1996 146.550278 124.460434 123.821922 lh
17_1997 145.843277 124.149437 123.847923 lh
17_1998 144.978287 124.274437 124.183922 lh
17_1999 141.75827 125.914436 122.759933 lh
17_2000 154.835281 127.697433 125.321915 lh
17_2001 155.134277 127.896423 125.459915 lh
17_2002 141.218277 126.478424 123.012932 lh
17_2003 155.808289 128.264435 125.624916 lh
17_2004 156.200287 128.847427 125.957916 lh
17_2005 140.916275 127.080429 123.123932 lh
17_2006 156.923279 129.060425 125.725914 lh
17_2007 156.351288 129.511429 126.35392 lh
17_2008 140.949265 128.682434 122.871933 lh
17_2009 140.849289 127.873428 123.013931 lh
17_2010 157.443283 130.053436 125.906914 lh
17_2011 156.566284 130.399429 126.711929 lh
17_2012 141.650269 129.927429 122.04393 lh
17_2013 157.36528 131.170425 126.389915 lh
17_2014 156.541275 131.336426 127.111923 lh
17_2015 157.349304 132.355423 126.702927 lh
17_2016 156.359299 132.055435 127.489929 lh
17_2017 141.886261 131.618423 122.825928 lh
17_2018 141.303284 131.457428 123.605934 lh
17_2019 157.257294 133.424423 126.878922 lh
17_2020 141.594299 132.049423 123.74192 lh
17_2021 156.720291 133.996429 127.342926 lh
17_2022 147.226303 134.579422 124.93692 lh
17_2023 146.186295 134.160431 124.943924 lh
17_2024 145.128296 133.767426 124.49192 lh
17_2025 144.328293 133.48143 124.03392 lh
17_2026 142.961304 132.807434 123.228928 lh
17_2027 143.526291 133.252426 123.973923 lh
17_2028 142.884293 133.082428 124.157921 lh
17_2029 155.864304 134.608429 127.927917 lh
17_2030 151.854294 136.31543 127.147919 lh
17_2031 151.151291 136.255432 126.594925 lh
17_2032 150.192291 136.075424 126.145927 lh
17_2033 149.207291 135.69043 125.776924 lh
17_2034 147.859299 134.875427 125.015923 lh
17_2035 148.233292 135.181427 125.461922 lh
17_2036 147.421295 134.797424 125.450928 lh
17_2037 146.680298 134.482422 125.568924 lh
17_2038 155.450302 135.181427 127.468918 lh
17_2039 154.559296 135.619431 127.416931 lh
17_2040 152.886292 136.120422 126.810928 lh
17_2041 153.381302 136.039429 127.434921 lh
17_2042 152.338303 136.299423 127.59993 lh
17_2043 144.110275 124.141434 123.095924 lh
17_2044 143.634262 124.406433 122.988922 lh
17_2045 142.869278 124.792435 123.06192 lh
17_2046 144.11528 124.13044 123.693924 lh
17_2047 143.471283 124.337433 123.654922 lh
17_2048 143.006287 124.526436 123.591927 lh
17_2049 144.390274 124.224434 124.111923 lh
17_2050 141.46228 125.595436 123.64193 lh
17_2051 153.482285 127.461426 125.230919 lh
17_2052 151.299286 127.359436 125.331924 lh
17_2053 150.419281 127.156433 125.162926 lh
17_2054 149.378281 126.992432 125.107925 lh
17_2055 148.974289 126.266434 124.303925 lh
17_2056 147.931274 125.976433 124.389923 lh
17_2057 146.939285 125.295433 124.265923 lh
17_2058 146.009277 124.840439 124.382927 lh
17_2059 145.327286 124.655434 124.49192 lh
17_2060 144.048279 124.583435 124.718925 lh
17_2061 141.037277 126.143448 123.65493 lh
17_2062 154.287277 127.928436 125.633919 lh
17_2063 152.283279 127.573425 125.495926 lh
17_2064 151.475281 127.82843 125.869926 lh
17_2065 150.733276 127.709427 125.786926 lh
17_2066 149.907288 127.596436 125.720924 lh
17_2067 147.618286 126.531433 125.04792 lh
17_2068 147.129288 126.165436 124.892921 lh
17_2069 140.762283 126.625427 123.675934 lh
17_2070 154.89328 128.331436 125.927917 lh
17_2071 140.425278 126.945435 124.063934 lh
17_2072 141.117264 129.548431 122.816933 lh
17_2073 140.264282 127.576431 124.090935 lh
17_2074 140.374283 128.415436 123.836929 lh
17_2075 155.781281 129.862427 126.869919 lh
17_2076 140.49028 129.240433 123.78093 lh
17_2077 155.789276 130.582428 127.290924 lh
17_2078 141.781265 130.752426 122.299927 lh
17_2079 141.309265 130.260422 122.791931 lh
17_2080 141.288284 130.871429 123.198929 lh
17_2081 155.741287 131.454422 127.721924 lh
17_2082 155.785294 132.206436 127.971924 lh
17_2083 156.424301 132.944427 127.648926 lh
17_2084 142.564301 133.111435 124.822922 lh
17_2085 142.141296 132.697433 124.081924 lh
17_2086 141.038284 131.630432 124.192932 lh
17_2087 155.738297 133.740433 128.289917 lh
17_2088 145.009293 133.853424 125.531921 lh
17_2089 143.207291 133.285431 124.632927 lh
17_2090 144.004303 133.517426 124.853928 lh
17_2091 150.754303 136.401428 127.596924 lh
17_2092 149.964294 136.235428 127.15593 lh
17_2093 149.053299 135.904434 126.771927 lh
17_2094 148.12529 135.431427 126.454926 lh
17_2095 147.169296 134.865433 126.146927 lh
17_2096 145.921295 134.195435 125.750923 lh
17_2097 146.30629 134.439423 126.139923 lh
17_2098 154.5793 135.507431 128.074921 lh
17_2099 151.378296 136.448425 128.087921 lh
17_2100 152.178299 136.35643 128.45192 lh
17_2101 141.980286 125.115433 123.633934 lh
17_2102 143.220276 124.428436 124.336922 lh
17_2103 142.707275 124.531433 124.226921 lh
17_2104 142.327286 124.745438 123.981926 lh
17_2105 141.357285 125.360435 124.260933 lh
17_2106 143.721283 124.42244 124.470924 lh
17_2107 143.573288 124.620438 124.851921 lh
17_2108 148.71228 127.254425 125.496925 lh
17_2109 148.33728 126.757431 125.066925 lh
17_2110 145.913284 125.638435 125.004921 lh
17_2111 145.165283 125.207436 124.995926 lh
17_2112 144.431274 124.911438 124.999924 lh
17_2113 143.459274 124.787437 125.124924 lh
17_2114 143.700287 124.928436 125.237923 lh
17_2115 140.873276 125.801445 124.398933 lh
17_2116 153.13028 128.092422 125.977921 lh
17_2117 152.066284 128.20343 126.227921 lh
17_2118 151.13028 128.212433 126.29792 lh
17_2119 150.282288 128.108429 126.232925 lh
17_2120 149.077286 127.657425 125.854927 lh
17_2121 149.628281 128.017426 126.175926 lh
17_2122 148.551285 127.535431 125.800926 lh
17_2123 147.709274 126.970428 125.429924 lh
17_2124 148.156281 127.324432 125.663925 lh
17_2125 147.057281 126.796432 125.455925 lh
17_2126 146.551285 125.981438 124.978928 lh
17_2127 146.639282 126.403427 125.272926 lh
17_2128 140.469284 126.418427 124.386932 lh
